team,date,home_team,away_team,home_goals,away_goals,is_home,goals_for,goals_against,result,competition
Haïti,10.09.2025,Costa Rica,Haïti,3,3,False,3,3,D,Unknown
Haïti,06.09.2025,Haïti,Honduras,0,0,True,0,0,D,Unknown
Haïti,23.06.2025,États-Unis,Haïti,2,1,False,1,2,L,Unknown
Haïti,20.06.2025,Trinité-et-Tobago,Haïti,1,1,False,1,1,D,Unknown
Haïti,16.06.2025,Haïti,Arabie Saoudite,0,1,True,0,1,L,Unknown
Haïti,11.06.2025,Haïti,Curaçao,1,5,True,1,5,L,Unknown
Haïti,07.06.2025,Aruba,Haïti,0,5,False,5,0,W,Unknown
Haïti,22.03.2025,Azerbaïdjan,Haïti,0,3,False,3,0,W,Unknown
Haïti,19.11.2024,Haïti,Porto Rico,3,0,True,3,0,W,Unknown
Haïti,15.11.2024,Saint-Martin,Haïti,0,8,False,8,0,W,Unknown
Haïti,15.10.2024,Haïti,Aruba,5,3,True,5,3,W,Unknown
Haïti,12.10.2024,Aruba,Haïti,1,3,False,3,1,W,Unknown
Haïti,09.09.2024,Haïti,Saint-Martin,6,0,True,6,0,W,Unknown
Haïti,07.09.2024,Porto Rico,Haïti,1,4,False,4,1,W,Unknown
Haïti,09.06.2024,Barbade,Haïti,1,3,False,3,1,W,Unknown
Haïti,06.06.2024,Haïti,Sainte Lucie,2,1,True,2,1,W,Unknown
Haïti,23.03.2024,Guyane Française,Haïti,1,1,False,1,1,D,Unknown
Haïti,16.10.2023,Haïti,Jamaique,2,3,True,2,3,L,Unknown
Haïti,13.10.2023,Suriname,Haïti,1,1,False,1,1,D,Unknown
Haïti,13.09.2023,Jamaique,Haïti,2,2,False,2,2,D,Unknown
Haïti,08.09.2023,Haïti,Cuba,0,0,True,0,0,D,Unknown
Haïti,03.07.2023,Honduras,Haïti,2,1,False,1,2,L,Unknown
Haïti,30.06.2023,Haïti,Mexique,1,3,True,1,3,L,Unknown
Haïti,26.06.2023,Haïti,Qatar,2,1,True,2,1,W,Unknown
Haïti,29.03.2023,Haïti,Bermudes,3,1,True,3,1,W,Unknown
Haïti,25.03.2023,Montserrat,Haïti,0,4,False,4,0,W,Unknown
Haïti,15.06.2022,Haïti,Guyana,6,0,True,6,0,W,Unknown
Haïti,11.06.2022,Guyana,Haïti,2,6,False,6,2,W,Unknown
Haïti,07.06.2022,Haïti,Montserrat,3,2,True,3,2,W,Unknown
Haïti,04.06.2022,Bermudes,Haïti,0,0,False,0,0,D,Unknown
Haïti,27.03.2022,Guatemala,Haïti,2,1,False,1,2,L,Unknown
Haïti,04.09.2021,Haïti,Jordanie,2,0,True,2,0,W,Unknown
Haïti,01.09.2021,Bahreïn,Haïti,6,1,False,1,6,L,Unknown
Haïti,18.07.2021,Martinique2,Haïti,1,2,False,2,1,W,Unknown
Haïti,16.07.2021,Haïti,Canada,1,4,True,1,4,L,Unknown
Haïti,12.07.2021,États-Unis,Haïti,1,0,False,0,1,L,Unknown
Haïti,07.07.2021,HaïtiVainqueur: Haïti,Bermudes,4,1,True,4,1,W,Unknown
Haïti,02.07.2021,HaïtiQualifié: Haïti,Saint-Vincent les Grenadines,6,1,True,6,1,W,Unknown
Haïti,16.06.2021,CanadaVainqueur: Canada,Haïti,3,0,False,0,3,L,Unknown
Haïti,12.06.2021,Haïti,Canada,0,1,True,0,1,L,Unknown
Haïti,08.06.2021,Haïti,Nicaragua,1,0,True,1,0,W,Unknown
Haïti,05.06.2021,Îles Turques-et-Caïques,Haïti,0,10,False,10,0,W,Unknown
Haïti,25.03.2021,Haïti,Belize,2,0,True,2,0,W,Unknown
Haïti,18.11.2019,Costa Rica,Haïti,1,1,False,1,1,D,Unknown
Haïti,16.10.2019,Bolivie,Haïti,3,1,False,1,3,L,Unknown
Haïti,11.10.2019,Haïti,Costa Rica,1,1,True,1,1,D,Unknown
Haïti,11.09.2019,Haïti,Curaçao,1,1,True,1,1,D,Unknown
Haïti,08.09.2019,Curaçao,Haïti,1,0,False,0,1,L,Unknown
Haïti,03.07.2019Après prol.,Haïti,MexiqueQualifié: Mexique,0,1,True,0,1,L,Unknown
Haïti,30.06.2019,HaïtiQualifié: Haïti,Canada,3,2,True,3,2,W,Unknown
Haïti,25.06.2019,Haïti,Costa Rica,2,1,True,2,1,W,Unknown
Haïti,21.06.2019,Nicaragua,Haïti,0,2,False,2,0,W,Unknown
Haïti,17.06.2019,Haïti,Bermudes,2,1,True,2,1,W,Unknown
Haïti,11.06.2019,Haïti,Guyana,3,1,True,3,1,W,Unknown
Haïti,07.06.2019,Chili,Haïti,2,1,False,1,2,L,Unknown
Haïti,02.06.2019,Salvador,Haïti,1,0,False,0,1,L,Unknown
Haïti,24.03.2019,Haïti,Cuba,2,1,True,2,1,W,Unknown
Haïti,21.11.2018,Salvador,Haïti,1,0,False,0,1,L,Unknown
Haïti,18.11.2018,Nicaragua,Haïti,0,2,False,2,0,W,Unknown
Haïti,17.10.2018,Sainte Lucie,Haïti,1,2,False,2,1,W,Unknown
Haïti,11.09.2018,Haïti,Saint-Martin,13,0,True,13,0,W,Unknown
Haïti,30.05.2018,Argentine,Haïti,4,0,False,0,4,L,Unknown
Haïti,10.11.2017,Emirats Arabes Unis,Haïti,0,1,False,1,0,W,Unknown
Haïti,10.10.2017,Japon,Haïti,3,3,False,3,3,D,Unknown
Haïti,29.03.2017,NicaraguaVainqueur: Nicaragua,Haïti,3,0,False,0,3,L,Unknown
Haïti,25.03.2017,Haïti,Nicaragua,3,1,True,3,1,W,Unknown
Haïti,08.01.2017Après prol.,Haïti,Trinité-et-Tobago,4,3,True,4,3,W,Unknown
Haïti,07.01.2017,Suriname,Haïti,2,4,False,4,2,W,Unknown
Haïti,14.11.2016Après prol.,Saint-Christophe-et-Nièves,Haïti,0,2,False,2,0,W,Unknown
Haïti,10.11.2016,Haïti,Guyane Française,2,5,True,2,5,L,Unknown
Haïti,07.09.2016,Jamaique,Haïti,0,2,False,2,0,W,Unknown
Haïti,03.09.2016,Haïti,Costa Rica,0,1,True,0,1,L,Unknown
Panama,06.06. 21:00,Panama,Bosnie-Herzégovine,1,1,True,1,1,D,Unknown
Panama,04.06. 02:45,Panama,République Dominicaine,4,2,True,4,2,W,Unknown
Panama,31.05. 23:30,Brésil,Panama,6,2,False,2,6,L,Unknown
Panama,31.03. 19:30,Afrique du Sud,Panama,1,2,False,2,1,W,Unknown
Panama,27.03. 18:00,Afrique du Sud,Panama,1,1,False,1,1,D,Unknown
Panama,23.01. 02:00,Panama,Mexique,0,1,True,0,1,L,Unknown
Panama,18.01. 22:00,Bolivie,Panama,1,1,False,1,1,D,Unknown
Panama,19.11.2025,Panama,Salvador,3,0,True,3,0,W,Unknown
Panama,14.11.2025,Guatemala,Panama,2,3,False,3,2,W,Unknown
Panama,15.10.2025,Panama,Suriname,1,1,True,1,1,D,Unknown
Panama,11.10.2025,Salvador,Panama,0,1,False,1,0,W,Unknown
Panama,09.09.2025,Panama,Guatemala,1,1,True,1,1,D,Unknown
Panama,04.09.2025,Suriname,Panama,0,0,False,0,0,D,Unknown
Panama,29.06.2025Après TAB,Panama,HondurasQualifié: Honduras,1,1,True,1,1,L,Unknown
Panama,25.06.2025,Panama,Jamaique,4,1,True,4,1,W,Unknown
Panama,21.06.2025,Guatemala,Panama,0,1,False,1,0,W,Unknown
Panama,17.06.2025,Panama,Guadeloupe,5,2,True,5,2,W,Unknown
Panama,11.06.2025,Panama,Nicaragua,3,0,True,3,0,W,Unknown
Panama,08.06.2025,Belize,Panama,0,2,False,2,0,W,Unknown
Panama,24.03.2025,MexiqueVainqueur: Mexique,Panama,2,1,False,1,2,L,Unknown
Panama,21.03.2025,États-Unis,PanamaQualifié: Panama,0,1,False,1,0,W,Unknown
Panama,09.02.2025,Chili,Panama,6,1,False,1,6,L,Unknown
Panama,25.01.2025,U. de Deportes,Panama,2,1,False,1,2,L,Unknown
Panama,19.11.2024,PanamaQualifié: Panama,Costa Rica,2,2,True,2,2,D,Unknown
Panama,15.11.2024,Costa Rica,Panama,0,1,False,1,0,W,Unknown
Panama,16.10.2024,Canada,Panama,2,1,False,1,2,L,Unknown
Panama,13.10.2024,États-Unis,Panama,2,0,False,0,2,L,Unknown
Panama,07.07.2024,ColombieQualifié: Colombie,Panama,5,0,False,0,5,L,Unknown
Panama,02.07.2024,Bolivie,Panama,1,3,False,3,1,W,Unknown
Panama,28.06.2024,Panama,États-Unis,2,1,True,2,1,W,Unknown
Panama,24.06.2024,Uruguay,Panama,3,1,False,1,3,L,Unknown
Panama,17.06.2024,Panama,Paraguay,0,1,True,0,1,L,Unknown
Panama,10.06.2024,Montserrat,Panama,1,3,False,3,1,W,Unknown
Panama,07.06.2024,Panama,Guyana,2,0,True,2,0,W,Unknown
Panama,24.03.2024,JamaiqueVainqueur: Jamaique,Panama,1,0,False,0,1,L,Unknown
Panama,22.03.2024,Panama,MexiqueQualifié: Mexique,0,3,True,0,3,L,Unknown
Panama,21.11.2023,PanamaQualifié: Panama,Costa Rica,3,1,True,3,1,W,Unknown
Panama,17.11.2023,Costa Rica,Panama,0,3,False,3,0,W,Unknown
Panama,12.11.2023,Uruguay -20,Panama,0,1,False,1,0,W,Unknown
Panama,10.11.2023,Qingdao Hainiu,Panama,0,2,False,2,0,W,Unknown
Panama,18.10.2023,Panama,Guatemala,3,0,True,3,0,W,Unknown
Panama,13.10.2023,Curaçao,Panama,1,2,False,2,1,W,Unknown
Panama,11.09.2023,Guatemala,Panama,1,1,False,1,1,D,Unknown
Panama,08.09.2023,Panama,Martinique,3,0,True,3,0,W,Unknown
Panama,27.08.2023,Bolivie,Panama,1,2,False,2,1,W,Unknown
Panama,17.07.2023,MexiqueVainqueur: Mexique,Panama,1,0,False,0,1,L,Unknown
Panama,13.07.2023Après TAB,États-Unis,PanamaQualifié: Panama,1,1,False,1,1,W,Unknown
Panama,09.07.2023,PanamaQualifié: Panama,Qatar,4,0,True,4,0,W,Unknown
Panama,05.07.2023,Panama,Salvador,2,2,True,2,2,D,Unknown
Panama,01.07.2023,Martinique,Panama,1,2,False,2,1,W,Unknown
Panama,27.06.2023,Costa Rica,Panama,1,2,False,2,1,W,Unknown
Panama,19.06.2023,Panama,MexiqueVainqueur: Mexique,0,1,True,0,1,L,Unknown
Panama,16.06.2023,Panama,CanadaQualifié: Canada,0,2,True,0,2,L,Unknown
Panama,11.06.2023,Panama,Nicaragua,3,2,True,3,2,W,Unknown
Panama,29.03.2023,Costa Rica,Panama,0,1,False,1,0,W,Unknown
Panama,24.03.2023,Argentine,Panama,2,0,False,0,2,L,Unknown
Panama,13.03.2023,Guatemala,Panama,1,1,False,1,1,D,Unknown
Panama,18.11.2022,Cameroun,Panama,1,1,False,1,1,D,Unknown
Panama,15.11.2022,Venezuela,Panama,2,2,False,2,2,D,Unknown
Panama,10.11.2022,Panama,Arabie Saoudite,1,1,True,1,1,D,Unknown
Panama,05.11.2022,Qatar,Panama,2,1,False,1,2,L,Unknown
Panama,27.09.2022,Bahreïn,Panama,0,2,False,2,0,W,Unknown
Panama,13.06.2022,Martinique,Panama,0,0,False,0,0,D,Unknown
Panama,11.06.2022,Uruguay,Panama,5,0,False,0,5,L,Unknown
Panama,10.06.2022,Panama,Martinique,5,0,True,5,0,W,Unknown
Panama,03.06.2022,Panama,Costa Rica,2,0,True,2,0,W,Unknown
Panama,01.05.2022,Salvador,Panama,3,2,False,2,3,L,Unknown
Panama,31.03.2022,Panama,Canada,1,0,True,1,0,W,Unknown
Panama,28.03.2022,États-Unis,Panama,5,1,False,1,5,L,Unknown
Panama,25.03.2022,Panama,Honduras,1,1,True,1,1,D,Unknown
Panama,03.02.2022,Mexique,Panama,1,0,False,0,1,L,Unknown
Panama,30.01.2022,Panama,Jamaique,3,2,True,3,2,W,Unknown
Panama,28.01.2022,Costa Rica,Panama,1,0,False,0,1,L,Unknown
Panama,16.01.2022,Pérou,Panama,1,1,False,1,1,D,Unknown
Panama,17.11.2021,Panama,Salvador,2,1,True,2,1,W,Unknown
Panama,13.11.2021,Honduras,Panama,2,3,False,3,2,W,Unknown
Panama,14.10.2021,Canada,Panama,4,1,False,1,4,L,Unknown
Panama,11.10.2021,Panama,États-Unis,1,0,True,1,0,W,Unknown
Panama,08.10.2021,Salvador,Panama,1,0,False,0,1,L,Unknown
Panama,09.09.2021,Panama,Mexique,1,1,True,1,1,D,Unknown
Allemagne,06.06. 20:30,États-Unis,Allemagne,1,2,False,2,1,W,Unknown
Allemagne,31.05. 20:45,Allemagne,Finlande,4,0,True,4,0,W,Unknown
Allemagne,30.03. 20:45,Allemagne,Ghana,2,1,True,2,1,W,Unknown
Allemagne,27.03. 20:45,Suisse,Allemagne,3,4,False,4,3,W,Unknown
Allemagne,17.11.2025,Allemagne,Slovaquie,6,0,True,6,0,W,Unknown
Allemagne,14.11.2025,Luxembourg,Allemagne,0,2,False,2,0,W,Unknown
Allemagne,13.10.2025,Irlande du Nord,Allemagne,0,1,False,1,0,W,Unknown
Allemagne,10.10.2025,Allemagne,Luxembourg,4,0,True,4,0,W,Unknown
Allemagne,07.09.2025,Allemagne,Irlande du Nord,3,1,True,3,1,W,Unknown
Allemagne,04.09.2025,Slovaquie,Allemagne,2,0,False,0,2,L,Unknown
Allemagne,08.06.2025,Allemagne,FranceVainqueur: France,0,2,True,0,2,L,Unknown
Allemagne,04.06.2025,Allemagne,PortugalQualifié: Portugal,1,2,True,1,2,L,Unknown
Allemagne,23.03.2025,AllemagneQualifié: Allemagne,Italie,3,3,True,3,3,D,Unknown
Allemagne,20.03.2025,Italie,Allemagne,1,2,False,2,1,W,Unknown
Allemagne,19.11.2024,Hongrie,Allemagne,1,1,False,1,1,D,Unknown
Allemagne,16.11.2024,Allemagne,Bosnie-Herzégovine,7,0,True,7,0,W,Unknown
Allemagne,14.10.2024,Allemagne,Pays-Bas,1,0,True,1,0,W,Unknown
Allemagne,11.10.2024,Bosnie-Herzégovine,Allemagne,1,2,False,2,1,W,Unknown
Allemagne,10.09.2024,Pays-Bas,Allemagne,2,2,False,2,2,D,Unknown
Allemagne,07.09.2024,Allemagne,Hongrie,5,0,True,5,0,W,Unknown
Allemagne,05.07.2024Après prol.,EspagneQualifié: Espagne,Allemagne,2,1,False,1,2,L,Unknown
Allemagne,29.06.2024,AllemagneQualifié: Allemagne,Danemark,2,0,True,2,0,W,Unknown
Allemagne,23.06.2024,Suisse,Allemagne,1,1,False,1,1,D,Unknown
Allemagne,19.06.2024,Allemagne,Hongrie,2,0,True,2,0,W,Unknown
Allemagne,14.06.2024,Allemagne,Écosse,5,1,True,5,1,W,Unknown
Allemagne,07.06.2024,Allemagne,Grèce,2,1,True,2,1,W,Unknown
Allemagne,03.06.2024,Allemagne,Ukraine,0,0,True,0,0,D,Unknown
Allemagne,26.03.2024,Allemagne,Pays-Bas,2,1,True,2,1,W,Unknown
Allemagne,23.03.2024,France,Allemagne,0,2,False,2,0,W,Unknown
Allemagne,21.11.2023,Autriche,Allemagne,2,0,False,0,2,L,Unknown
Allemagne,18.11.2023,Allemagne,Turquie,2,3,True,2,3,L,Unknown
Allemagne,18.10.2023,Mexique,Allemagne,2,2,False,2,2,D,Unknown
Allemagne,14.10.2023,États-Unis,Allemagne,1,3,False,3,1,W,Unknown
Allemagne,12.09.2023,Allemagne,France,2,1,True,2,1,W,Unknown
Allemagne,09.09.2023,Allemagne,Japon,1,4,True,1,4,L,Unknown
Allemagne,20.06.2023,Allemagne,Colombie,0,2,True,0,2,L,Unknown
Allemagne,16.06.2023,Pologne,Allemagne,1,0,False,0,1,L,Unknown
Allemagne,12.06.2023,Allemagne,Ukraine,3,3,True,3,3,D,Unknown
Allemagne,28.03.2023,Allemagne,Belgique,2,3,True,2,3,L,Unknown
Allemagne,25.03.2023,Allemagne,Pérou,2,0,True,2,0,W,Unknown
Allemagne,01.12.2022,Costa Rica,Allemagne,2,4,False,4,2,W,Unknown
Allemagne,27.11.2022,Espagne,Allemagne,1,1,False,1,1,D,Unknown
Allemagne,23.11.2022,Allemagne,Japon,1,2,True,1,2,L,Unknown
Allemagne,16.11.2022,Oman,Allemagne,0,1,False,1,0,W,Unknown
Allemagne,26.09.2022,Angleterre,Allemagne,3,3,False,3,3,D,Unknown
Allemagne,23.09.2022,Allemagne,Hongrie,0,1,True,0,1,L,Unknown
Allemagne,14.06.2022,Allemagne,Italie,5,2,True,5,2,W,Unknown
Allemagne,11.06.2022,Hongrie,Allemagne,1,1,False,1,1,D,Unknown
Allemagne,07.06.2022,Allemagne,Angleterre,1,1,True,1,1,D,Unknown
Allemagne,04.06.2022,Italie,Allemagne,1,1,False,1,1,D,Unknown
Allemagne,29.03.2022,Pays-Bas,Allemagne,1,1,False,1,1,D,Unknown
Allemagne,26.03.2022,Allemagne,Israel,2,0,True,2,0,W,Unknown
Allemagne,14.11.2021,Arménie,Allemagne,1,4,False,4,1,W,Unknown
Allemagne,11.11.2021,Allemagne,Liechtenstein,9,0,True,9,0,W,Unknown
Allemagne,11.10.2021,Macédoine du Nord,Allemagne,0,4,False,4,0,W,Unknown
Allemagne,08.10.2021,Allemagne,Roumanie,2,1,True,2,1,W,Unknown
Allemagne,08.09.2021,Islande,Allemagne,0,4,False,4,0,W,Unknown
Allemagne,05.09.2021,Allemagne,Arménie,6,0,True,6,0,W,Unknown
Allemagne,02.09.2021,Liechtenstein,Allemagne,0,2,False,2,0,W,Unknown
Allemagne,29.06.2021,AngleterreQualifié: Angleterre,Allemagne,2,0,False,0,2,L,Unknown
Allemagne,23.06.2021,Allemagne,Hongrie,2,2,True,2,2,D,Unknown
Allemagne,19.06.2021,Portugal,Allemagne,2,4,False,4,2,W,Unknown
Allemagne,15.06.2021,France,Allemagne,1,0,False,0,1,L,Unknown
Allemagne,07.06.2021,Allemagne,Lettonie,7,1,True,7,1,W,Unknown
Allemagne,02.06.2021,Allemagne,Danemark,1,1,True,1,1,D,Unknown
Allemagne,31.03.2021,Allemagne,Macédoine du Nord,1,2,True,1,2,L,Unknown
Allemagne,28.03.2021,Roumanie,Allemagne,0,1,False,1,0,W,Unknown
Allemagne,25.03.2021,Allemagne,Islande,3,0,True,3,0,W,Unknown
Allemagne,17.11.2020,Espagne,Allemagne,6,0,False,0,6,L,Unknown
Allemagne,14.11.2020,Allemagne,Ukraine,3,1,True,3,1,W,Unknown
Allemagne,11.11.2020,Allemagne,République Tchèque,1,0,True,1,0,W,Unknown
Allemagne,13.10.2020,Allemagne,Suisse,3,3,True,3,3,D,Unknown
Allemagne,10.10.2020,Ukraine,Allemagne,1,2,False,2,1,W,Unknown
Allemagne,07.10.2020,Allemagne,Turquie,3,3,True,3,3,D,Unknown
Allemagne,06.09.2020,Suisse,Allemagne,1,1,False,1,1,D,Unknown
Allemagne,03.09.2020,Allemagne,Espagne,1,1,True,1,1,D,Unknown
Allemagne,19.11.2019,Allemagne,Irlande du Nord,6,1,True,6,1,W,Unknown
Allemagne,16.11.2019,Allemagne,Biélorussie,4,0,True,4,0,W,Unknown
Allemagne,13.10.2019,Estonie,Allemagne,0,3,False,3,0,W,Unknown
Allemagne,09.10.2019,Allemagne,Argentine,2,2,True,2,2,D,Unknown
Angleterre,06.06. 22:00,Angleterre,Nouvelle-Zélande,1,0,True,1,0,W,Unknown
Angleterre,31.03. 20:45,Angleterre,Japon,0,1,True,0,1,L,Unknown
Angleterre,27.03. 20:45,Angleterre,Uruguay,1,1,True,1,1,D,Unknown
Angleterre,16.11.2025,Albanie,Angleterre,0,2,False,2,0,W,Unknown
Angleterre,13.11.2025,Angleterre,Serbie,2,0,True,2,0,W,Unknown
Angleterre,14.10.2025,Lettonie,Angleterre,0,5,False,5,0,W,Unknown
Angleterre,09.10.2025,Angleterre,Pays de Galles,3,0,True,3,0,W,Unknown
Angleterre,09.09.2025,Serbie,Angleterre,0,5,False,5,0,W,Unknown
Angleterre,06.09.2025,Angleterre,Andorre,2,0,True,2,0,W,Unknown
Angleterre,10.06.2025,Angleterre,Sénégal,1,3,True,1,3,L,Unknown
Angleterre,07.06.2025,Andorre,Angleterre,0,1,False,1,0,W,Unknown
Angleterre,24.03.2025,Angleterre,Lettonie,3,0,True,3,0,W,Unknown
Angleterre,21.03.2025,Angleterre,Albanie,2,0,True,2,0,W,Unknown
Angleterre,17.11.2024,Angleterre,Irlande,5,0,True,5,0,W,Unknown
Angleterre,14.11.2024,Grèce,Angleterre,0,3,False,3,0,W,Unknown
Angleterre,13.10.2024,Finlande,Angleterre,1,3,False,3,1,W,Unknown
Angleterre,10.10.2024,Angleterre,Grèce,1,2,True,1,2,L,Unknown
Angleterre,10.09.2024,Angleterre,Finlande,2,0,True,2,0,W,Unknown
Angleterre,07.09.2024,Irlande,Angleterre,0,2,False,2,0,W,Unknown
Angleterre,14.07.2024,EspagneVainqueur: Espagne,Angleterre,2,1,False,1,2,L,Unknown
Angleterre,10.07.2024,Pays-Bas,AngleterreQualifié: Angleterre,1,2,False,2,1,W,Unknown
Angleterre,06.07.2024Après TAB,AngleterreQualifié: Angleterre,Suisse,1,1,True,1,1,W,Unknown
Angleterre,30.06.2024Après prol.,AngleterreQualifié: Angleterre,Slovaquie,2,1,True,2,1,W,Unknown
Angleterre,25.06.2024,Angleterre,Slovénie,0,0,True,0,0,D,Unknown
Angleterre,20.06.2024,Danemark,Angleterre,1,1,False,1,1,D,Unknown
Angleterre,16.06.2024,Serbie,Angleterre,0,1,False,1,0,W,Unknown
Angleterre,07.06.2024,Angleterre,Islande,0,1,True,0,1,L,Unknown
Angleterre,03.06.2024,Angleterre,Bosnie-Herzégovine,3,0,True,3,0,W,Unknown
Angleterre,26.03.2024,Angleterre,Belgique,2,2,True,2,2,D,Unknown
Angleterre,23.03.2024,Angleterre,Brésil,0,1,True,0,1,L,Unknown
Angleterre,20.11.2023,Macédoine du Nord,Angleterre,1,1,False,1,1,D,Unknown
Angleterre,17.11.2023,Angleterre,Malte,2,0,True,2,0,W,Unknown
Angleterre,17.10.2023,Angleterre,Italie,3,1,True,3,1,W,Unknown
Angleterre,13.10.2023,Angleterre,Australie,1,0,True,1,0,W,Unknown
Angleterre,12.09.2023,Écosse,Angleterre,1,3,False,3,1,W,Unknown
Angleterre,09.09.2023,Ukraine,Angleterre,1,1,False,1,1,D,Unknown
Angleterre,19.06.2023,Angleterre,Macédoine du Nord,7,0,True,7,0,W,Unknown
Angleterre,16.06.2023,Malte,Angleterre,0,4,False,4,0,W,Unknown
Angleterre,26.03.2023,Angleterre,Ukraine,2,0,True,2,0,W,Unknown
Angleterre,23.03.2023,Italie,Angleterre,1,2,False,2,1,W,Unknown
Angleterre,10.12.2022,Angleterre,FranceQualifié: France,1,2,True,1,2,L,Unknown
Angleterre,04.12.2022,AngleterreQualifié: Angleterre,Sénégal,3,0,True,3,0,W,Unknown
Angleterre,29.11.2022,Pays de Galles,Angleterre,0,3,False,3,0,W,Unknown
Angleterre,25.11.2022,Angleterre,États-Unis,0,0,True,0,0,D,Unknown
Angleterre,21.11.2022,Angleterre,Iran,6,2,True,6,2,W,Unknown
Angleterre,26.09.2022,Angleterre,Allemagne,3,3,True,3,3,D,Unknown
Angleterre,23.09.2022,Italie,Angleterre,1,0,False,0,1,L,Unknown
Angleterre,14.06.2022,Angleterre,Hongrie,0,4,True,0,4,L,Unknown
Angleterre,11.06.2022,Angleterre,Italie,0,0,True,0,0,D,Unknown
Angleterre,07.06.2022,Allemagne,Angleterre,1,1,False,1,1,D,Unknown
Angleterre,04.06.2022,Hongrie,Angleterre,1,0,False,0,1,L,Unknown
Angleterre,29.03.2022,Angleterre,Côte d'Ivoire,3,0,True,3,0,W,Unknown
Angleterre,26.03.2022,Angleterre,Suisse,2,1,True,2,1,W,Unknown
Angleterre,15.11.2021,Saint-Marin,Angleterre,0,10,False,10,0,W,Unknown
Angleterre,12.11.2021,Angleterre,Albanie,5,0,True,5,0,W,Unknown
Angleterre,12.10.2021,Angleterre,Hongrie,1,1,True,1,1,D,Unknown
Angleterre,09.10.2021,Andorre,Angleterre,0,5,False,5,0,W,Unknown
Angleterre,08.09.2021,Pologne,Angleterre,1,1,False,1,1,D,Unknown
Angleterre,05.09.2021,Angleterre,Andorre,4,0,True,4,0,W,Unknown
Angleterre,02.09.2021,Hongrie,Angleterre,0,4,False,4,0,W,Unknown
Angleterre,11.07.2021Après TAB,ItalieVainqueur: Italie,Angleterre,1,1,False,1,1,L,Unknown
Angleterre,07.07.2021Après prol.,AngleterreQualifié: Angleterre,Danemark,2,1,True,2,1,W,Unknown
Angleterre,03.07.2021,Ukraine,AngleterreQualifié: Angleterre,0,4,False,4,0,W,Unknown
Angleterre,29.06.2021,AngleterreQualifié: Angleterre,Allemagne,2,0,True,2,0,W,Unknown
Angleterre,22.06.2021,République Tchèque,Angleterre,0,1,False,1,0,W,Unknown
Angleterre,18.06.2021,Angleterre,Écosse,0,0,True,0,0,D,Unknown
Angleterre,13.06.2021,Angleterre,Croatie,1,0,True,1,0,W,Unknown
Angleterre,06.06.2021,Angleterre,Roumanie,1,0,True,1,0,W,Unknown
Angleterre,02.06.2021,Angleterre,Autriche,1,0,True,1,0,W,Unknown
Angleterre,31.03.2021,Angleterre,Pologne,2,1,True,2,1,W,Unknown
Angleterre,28.03.2021,Albanie,Angleterre,0,2,False,2,0,W,Unknown
Angleterre,25.03.2021,Angleterre,Saint-Marin,5,0,True,5,0,W,Unknown
Angleterre,18.11.2020,Angleterre,Islande,4,0,True,4,0,W,Unknown
Angleterre,15.11.2020,Belgique,Angleterre,2,0,False,0,2,L,Unknown
Angleterre,12.11.2020,Angleterre,Irlande,3,0,True,3,0,W,Unknown
Angleterre,14.10.2020,Angleterre,Danemark,0,1,True,0,1,L,Unknown
Angleterre,11.10.2020,Angleterre,Belgique,2,1,True,2,1,W,Unknown
Angleterre,08.10.2020,Angleterre,Pays de Galles,3,0,True,3,0,W,Unknown
Angleterre,08.09.2020,Danemark,Angleterre,0,0,False,0,0,D,Unknown
Angleterre,05.09.2020,Islande,Angleterre,0,1,False,1,0,W,Unknown
Autriche,01.06. 20:45,Autriche,Tunisie,1,0,True,1,0,W,Unknown
Autriche,31.03. 20:45,Autriche,Corée du Sud,1,0,True,1,0,W,Unknown
Autriche,27.03. 18:00,Autriche,Ghana,5,1,True,5,1,W,Unknown
Autriche,18.11.2025,Autriche,Bosnie-Herzégovine,1,1,True,1,1,D,Unknown
Autriche,15.11.2025,Chypre,Autriche,0,2,False,2,0,W,Unknown
Autriche,12.10.2025,Roumanie,Autriche,1,0,False,0,1,L,Unknown
Autriche,09.10.2025,Autriche,Saint-Marin,10,0,True,10,0,W,Unknown
Autriche,09.09.2025,Bosnie-Herzégovine,Autriche,1,2,False,2,1,W,Unknown
Autriche,06.09.2025,Autriche,Chypre,1,0,True,1,0,W,Unknown
Autriche,10.06.2025,Saint-Marin,Autriche,0,4,False,4,0,W,Unknown
Autriche,07.06.2025,Autriche,Roumanie,2,1,True,2,1,W,Unknown
Autriche,23.03.2025,SerbieQualifié: Serbie,Autriche,2,0,False,0,2,L,Unknown
Autriche,20.03.2025,Autriche,Serbie,1,1,True,1,1,D,Unknown
Autriche,17.11.2024,Autriche,Slovénie,1,1,True,1,1,D,Unknown
Autriche,14.11.2024,Kazakhstan,Autriche,0,2,False,2,0,W,Unknown
Autriche,13.10.2024,Autriche,Norvège,5,1,True,5,1,W,Unknown
Autriche,10.10.2024,Autriche,Kazakhstan,4,0,True,4,0,W,Unknown
Autriche,09.09.2024,Norvège,Autriche,2,1,False,1,2,L,Unknown
Autriche,06.09.2024,Slovénie,Autriche,1,1,False,1,1,D,Unknown
Autriche,02.07.2024,Autriche,TurquieQualifié: Turquie,1,2,True,1,2,L,Unknown
Autriche,25.06.2024,Pays-Bas,Autriche,2,3,False,3,2,W,Unknown
