team,opponent,date,is_home,result,goals_for,goals_against,win_rate,world_cup_win_rate,avg_goals_scored,avg_goals_conceded,avg_goal_diff,players_value,fifa_ranking,opp_win_rate,opp_avg_gs,opp_avg_gc,opp_players_value,opp_fifa_ranking,ranking_diff,value_ratio,form_wins_5,form_draws_5,form_losses_5,form_pts_5,form_gf_5,form_ga_5,form_gd_5,form_home_wr_5,form_away_wr_5
Ghana,Soudan,15.10.2024,0,L,0,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,2.0,6.0,-4.0,1.0,0.0
Ghana,Angola,15.11.2024,0,D,1,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,8.0,-6.0,1.0,0.0
Ghana,Soudan,17.11.2020,0,L,0,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,9.0,-7.0,0.0,0.0
Ghana,Suisse,17.11.2022,1,W,2,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.45,1.82,1.16,12790000.0,19.0,54.0,0.6794370602032838,0.0,1.0,4.0,1.0,2.0,8.0,-6.0,0.0,0.0
Ghana,Madagascar,17.11.2023,1,W,1,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,-3.0,1.0,0.0
Ghana,Comores,18.01.2022,1,L,2,3,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,4.0,4.0,0.0,1.0,0.0
Ghana,Égypte,18.01.2024,0,D,2,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.6,1.52,0.71,4480000.0,29.0,44.0,1.9397321428571428,2.0,1.0,2.0,7.0,6.0,5.0,1.0,0.6666666666666666,0.0
Ghana,Madagascar,18.06.2023,0,D,0,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,7.0,6.0,1.0,0.6666666666666666,0.0
Ghana,États-Unis,18.10.2023,0,L,0,4,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5125,1.75,1.01,14830000.0,16.0,57.0,0.585974376264329,2.0,2.0,1.0,8.0,7.0,5.0,2.0,0.6666666666666666,0.0
Ghana,Niger,18.11.2024,1,L,1,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,5.0,9.0,-4.0,0.5,0.0
Ghana,Corée du Sud,18.11.2025,0,L,0,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.6125,1.91,0.91,5350000.0,25.0,48.0,1.6242990654205607,0.0,2.0,3.0,2.0,5.0,11.0,-6.0,0.0,0.0
Ghana,Soudan,19.01.2023,1,W,3,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,9.0,-6.0,0.0,0.0
Ghana,Tchad,21.03.2025,1,W,5,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,8.0,-4.0,0.5,0.0
Ghana,Comores,21.11.2023,0,L,0,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,9.0,8.0,1.0,0.6666666666666666,0.0
Ghana,Mozambique,22.01.2024,0,D,2,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,9.0,5.0,4.0,0.6666666666666666,0.0
Ghana,Nigéria,22.03.2024,1,L,1,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,10.0,5.0,5.0,1.0,0.0
Ghana,Nigéria,22.12.2024,1,D,0,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,11.0,6.0,5.0,0.6666666666666666,0.0
Ghana,Maroc,23.01.2023Forfait,1,W,3,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.7125,1.89,0.65,19170000.0,7.0,66.0,0.45331246739697445,1.0,2.0,2.0,5.0,8.0,5.0,3.0,0.3333333333333333,0.0
Ghana,Angola,23.03.2023,1,W,1,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,5.0,1.0,0.3333333333333333,0.0
Ghana,Mexique,23.05. 04:00,0,L,0,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,1.43,0.9,7380000.0,15.0,58.0,1.1775067750677506,2.0,2.0,1.0,8.0,7.0,4.0,3.0,0.5,0.0
Ghana,Qatar,23.08.2022,0,L,1,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.4125,1.29,1.31,766000.0,55.0,18.0,11.344647519582246,2.0,1.0,2.0,7.0,5.0,4.0,1.0,0.5,0.0
Ghana,Brésil,23.09.2022,0,L,0,3,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.6,1.96,0.78,35510000.0,6.0,67.0,0.24471979724021403,2.0,1.0,2.0,7.0,5.0,4.0,1.0,0.6666666666666666,0.0
Ghana,Madagascar,24.03.2025,0,W,3,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,5.0,7.0,-2.0,1.0,0.0
Ghana,Bénin,24.07.2022,1,W,3,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,5.0,7.0,-2.0,1.0,0.25
Ghana,Portugal,24.11.2022,0,L,2,3,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.675,2.42,0.78,38670000.0,5.0,68.0,0.22472200672355833,2.0,0.0,3.0,6.0,7.0,7.0,0.0,1.0,0.25
Ghana,Afrique du Sud,25.03.2021,0,D,1,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.4625,1.32,0.91,1890000.0,60.0,13.0,4.597883597883598,2.0,0.0,3.0,6.0,9.0,8.0,1.0,1.0,0.25
Ghana,Nigéria,25.03.2022,1,D,0,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,9.0,7.0,2.0,1.0,0.25
Ghana,Ouganda,26.03.2024,0,D,2,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,9.0,4.0,5.0,0.5,0.3333333333333333
Ghana,Autriche,27.03. 18:00,0,L,1,5,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.575,1.89,1.02,9690000.0,23.0,50.0,0.8968008255933952,1.0,3.0,1.0,6.0,8.0,6.0,2.0,0.5,0.0
Ghana,Angola,27.03.2023,0,D,1,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,0.0,3.0,2.0,3.0,6.0,11.0,-5.0,0.0,0.0
Ghana,Nicaragua,27.09.2022,0,W,1,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,0.0,4.0,1.0,4.0,5.0,9.0,-4.0,0.0,0.0
Ghana,NigerQualifié: Niger,28.01.2023,0,L,0,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,1.0,3.0,1.0,6.0,5.0,8.0,-3.0,0.0,0.25
Ghana,Sao Tomé-et-Principe,28.03.2021,1,W,3,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,5.0,10.0,-5.0,0.0,0.2
Ghana,Nigéria,28.05.2025,0,L,1,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,6.0,9.0,-3.0,1.0,0.25
Ghana,Nigéria,28.08.2022,1,W,2,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,6.0,6.0,0.0,1.0,0.25
Ghana,Corée du Sud,28.11.2022,0,W,3,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.6125,1.91,0.91,5350000.0,25.0,48.0,1.6242990654205607,3.0,0.0,2.0,9.0,7.0,5.0,2.0,1.0,0.3333333333333333
Ghana,NigériaQualifié: Nigéria,28.12.2024,0,L,1,3,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,9.0,7.0,2.0,1.0,0.3333333333333333
Ghana,Nigéria,29.03.2022,0,D,1,1,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,10.0,8.0,2.0,1.0,0.3333333333333333
Ghana,Allemagne,30.03. 20:45,0,L,1,2,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.55,2.33,1.19,36420000.0,10.0,63.0,0.2386051619989017,2.0,1.0,2.0,7.0,8.0,8.0,0.0,1.0,0.25
Ghana,Bénin,30.07.2022,0,W,1,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,8.0,8.0,0.0,1.0,0.25
Ghana,Trinité-et-Tobago,31.05.2025,1,W,4,0,0.3875,0.0,1.26,1.15,0.11,8690000.0,73.0,0.5,0.95,1.43,4345000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,-1.0,0.0,0.4
Haïti,Bahreïn,01.09.2021,0,L,1,6,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,-5.0,0.0,0.0
Haïti,Salvador,02.06.2019,0,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,-5.0,0.0,0.0
Haïti,Saint-Vincent les Grenadines,02.07.2021,1,W,6,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0,-6.0,0.0,0.0
Haïti,Nouvelle-Zélande,03.06. 02:00,1,W,4,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.425,1.55,1.01,1320000.0,85.0,-3.0,1.628787878787879,1.0,0.0,2.0,3.0,7.0,8.0,-1.0,1.0,0.0
Haïti,MexiqueQualifié: Mexique,03.07.2019Après prol.,1,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,0.0,2.0,6.0,11.0,8.0,3.0,1.0,0.0
Haïti,Honduras,03.07.2023,0,L,1,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,11.0,9.0,2.0,0.6666666666666666,0.0
Haïti,Costa Rica,03.09.2016,1,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,11.0,5.0,6.0,0.6666666666666666,0.0
Haïti,Bermudes,04.06.2022,0,D,0,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,11.0,5.0,6.0,0.5,0.0
Haïti,Jordanie,04.09.2021,1,W,2,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.4625,1.65,1.19,800000.0,63.0,19.0,2.6875,1.0,1.0,3.0,4.0,5.0,4.0,1.0,0.3333333333333333,0.0
Haïti,Îles Turques-et-Caïques,05.06.2021,0,W,10,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,-1.0,0.3333333333333333,0.0
Haïti,Pérou,06.06. 02:00,1,L,1,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,13.0,3.0,10.0,0.5,0.3333333333333333
Haïti,Sainte Lucie,06.06.2024,1,W,2,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,13.0,3.0,10.0,0.3333333333333333,0.5
Haïti,Honduras,06.09.2025,1,D,0,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,15.0,3.0,12.0,0.6666666666666666,0.5
Haïti,Suriname,07.01.2017,0,W,4,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,15.0,3.0,12.0,0.5,1.0
Haïti,Chili,07.06.2019,0,L,1,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,17.0,5.0,12.0,0.3333333333333333,1.0
Haïti,Montserrat,07.06.2022,1,W,3,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,8.0,7.0,1.0,0.3333333333333333,0.5
Haïti,Aruba,07.06.2025,0,W,5,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,10.0,7.0,3.0,0.6666666666666666,0.5
Haïti,Bermudes,07.07.2021,1,W,4,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,13.0,6.0,7.0,0.5,0.6666666666666666
Haïti,Jamaique,07.09.2016,0,W,2,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,17.0,7.0,10.0,1.0,0.6666666666666666
Haïti,Porto Rico,07.09.2024,0,W,4,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,15.0,5.0,10.0,1.0,0.6666666666666666
Haïti,Trinité-et-Tobago,08.01.2017Après prol.,1,W,4,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,18.0,4.0,14.0,1.0,1.0
Haïti,Nicaragua,08.06.2021,1,W,1,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,19.0,5.0,14.0,1.0,1.0
Haïti,Curaçao,08.09.2019,0,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.425,1.84,1.18,991000.0,83.0,-1.0,2.169525731584258,5.0,0.0,0.0,15.0,15.0,5.0,10.0,1.0,1.0
Haïti,Cuba,08.09.2023,1,D,0,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,11.0,5.0,6.0,1.0,0.6666666666666666
Haïti,Barbade,09.06.2024,0,W,3,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,9.0,5.0,4.0,0.6666666666666666,0.5
Haïti,Saint-Martin,09.09.2024,1,W,6,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,8.0,5.0,3.0,0.6666666666666666,0.5
Haïti,Costa Rica,10.09.2025,0,D,3,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,10.0,2.0,8.0,0.6666666666666666,0.5
Haïti,Japon,10.10.2017,0,D,3,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.7125,2.6,0.61,10420000.0,18.0,64.0,0.20633397312859886,2.0,2.0,1.0,8.0,12.0,5.0,7.0,0.5,0.3333333333333333
Haïti,Nicaragua,10.10.2025,0,W,3,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,3.0,0.0,9.0,15.0,7.0,8.0,0.5,0.3333333333333333
Haïti,Guyane Française,10.11.2016,1,L,2,5,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,18.0,7.0,11.0,1.0,0.5
Haïti,Emirats Arabes Unis,10.11.2017,0,W,1,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,17.0,11.0,6.0,0.5,0.3333333333333333
Haïti,Guyana,11.06.2019,1,W,3,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,12.0,11.0,1.0,0.0,0.5
Haïti,Guyana,11.06.2022,0,W,6,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,12.0,9.0,3.0,0.5,0.6666666666666666
Haïti,Curaçao,11.06.2025,1,L,1,5,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.425,1.84,1.18,991000.0,83.0,-1.0,2.169525731584258,4.0,0.0,1.0,12.0,15.0,8.0,7.0,0.5,1.0
Haïti,Saint-Martin,11.09.2018,1,W,13,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,13.0,13.0,0.0,0.3333333333333333,1.0
Haïti,Curaçao,11.09.2019,1,D,1,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.425,1.84,1.18,991000.0,83.0,-1.0,2.169525731584258,4.0,0.0,1.0,12.0,24.0,8.0,16.0,0.6666666666666666,1.0
Haïti,Costa Rica,11.10.2019,1,D,1,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,24.0,9.0,15.0,0.5,1.0
Haïti,Canada,12.06.2021,1,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.525,1.81,0.88,7870000.0,30.0,52.0,0.2731893265565438,2.0,2.0,1.0,8.0,22.0,9.0,13.0,0.25,1.0
Haïti,États-Unis,12.07.2021,0,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5125,1.75,1.01,14830000.0,16.0,66.0,0.1449763991908294,1.0,2.0,2.0,5.0,16.0,8.0,8.0,0.2,0.0
Haïti,Aruba,12.10.2024,0,W,3,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,15.0,4.0,11.0,0.25,0.0
Haïti,Jamaique,13.09.2023,0,D,2,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,0.0,0.0,0.5
Haïti,Suriname,13.10.2023,0,D,1,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0,0.0,0.0,0.3333333333333333
Haïti,Honduras,14.10.2025,0,L,0,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0,0.0,0.0,0.25
Haïti,Saint-Christophe-et-Nièves,14.11.2016Après prol.,0,W,2,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,8.0,-2.0,0.0,0.2
Haïti,Costa Rica,14.11.2025,1,W,1,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,8.0,7.0,1.0,0.0,0.4
Haïti,Guyana,15.06.2022,1,W,6,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,2.0,1.0,8.0,6.0,6.0,0.0,1.0,0.25
Haïti,Aruba,15.10.2024,1,W,5,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,10.0,4.0,6.0,1.0,0.3333333333333333
Haïti,Saint-Martin,15.11.2024,0,W,8,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,14.0,6.0,8.0,1.0,0.5
Haïti,CanadaVainqueur: Canada,16.06.2021,0,L,0,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,5.0,0.0,0.0,15.0,22.0,3.0,19.0,1.0,1.0
Haïti,Arabie Saoudite,16.06.2025,1,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.3875,1.07,1.0,1560000.0,61.0,21.0,1.3782051282051282,4.0,0.0,1.0,12.0,20.0,6.0,14.0,1.0,0.5
Haïti,Canada,16.07.2021,1,L,1,4,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.525,1.81,0.88,7870000.0,30.0,52.0,0.2731893265565438,3.0,0.0,2.0,9.0,19.0,7.0,12.0,0.6666666666666666,0.5
Haïti,Bolivie,16.10.2019,0,L,1,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,14.0,11.0,3.0,0.3333333333333333,0.5
Haïti,Jamaique,16.10.2023,1,L,2,3,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,0.0,4.0,3.0,10.0,11.0,-1.0,0.0,0.3333333333333333
Haïti,Bermudes,17.06.2019,1,W,2,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,14.0,-10.0,0.0,0.0
Haïti,Sainte Lucie,17.10.2018,0,W,2,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,1.0,0.0,4.0,3.0,6.0,12.0,-6.0,0.25,0.0
Haïti,Martinique2,18.07.2021,0,W,2,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,0.0,3.0,6.0,8.0,12.0,-4.0,0.3333333333333333,0.5
Haïti,Nicaragua,18.11.2018,0,W,2,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,0.0,2.0,9.0,9.0,9.0,0.0,0.5,0.6666666666666666
Haïti,Costa Rica,18.11.2019,0,D,1,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,0.0,1.0,12.0,10.0,6.0,4.0,0.5,1.0
Haïti,Porto Rico,19.11.2024,1,W,3,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,9.0,4.0,5.0,1.0,0.75
Haïti,Nicaragua,19.11.2025,1,W,2,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,10.0,3.0,7.0,1.0,0.75
Haïti,Trinité-et-Tobago,20.06.2025,0,D,1,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,4.0,1.0,0.0,13.0,10.0,2.0,8.0,1.0,0.6666666666666666
Haïti,Nicaragua,21.06.2019,0,W,2,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,9.0,2.0,7.0,1.0,0.3333333333333333
Haïti,Salvador,21.11.2018,0,L,0,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,2.0,0.0,11.0,9.0,2.0,7.0,1.0,0.3333333333333333
Haïti,Azerbaïdjan,22.03.2025,0,W,3,0,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,8.0,2.0,6.0,1.0,0.3333333333333333
Haïti,Guyane Française,23.03.2024,0,D,1,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,3.0,1.0,1.0,10.0,8.0,2.0,6.0,1.0,0.5
Haïti,États-Unis,23.06.2025,0,L,1,2,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5125,1.75,1.01,14830000.0,16.0,66.0,0.1449763991908294,2.0,2.0,1.0,8.0,7.0,3.0,4.0,0.0,0.4
Haïti,Cuba,24.03.2019,1,W,2,1,0.525,0.0,2.24,1.31,0.93,2150000.0,82.0,0.5,0.95,1.43,1075000.0,75.0,0.0,1.0,2.0,1.0,2.0,7.0,7.0,4.0,3.0,0.0,0.4
